object_type,object_uri,view_name,explore_name,field_name,construct,translation_class,complexity,reason,lkml_file,line,lookml_commit
view,looker:analytics:view:meeting_contact_lines_fact,meeting_contact_lines_fact,,,view:table,mechanical,Low,sql_table_name `ra-development.analytics.meeting_contact_lines_fact`,views/meeting_contact_lines_fact.view.lkml,1,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:messages_fact,messages_fact,,,view:table,mechanical,Low,sql_table_name `ra-development.analytics.messages_fact`,views/messages_fact.view.lkml,1,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:monthly_performance_fact,monthly_performance_fact,,,view:table,mechanical,Low,sql_table_name `ra-development.analytics.monthly_performance_fact`,views/monthly_performance_fact.view.lkml,2,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:monthly_resource_revenue_forecast_fact,monthly_resource_revenue_forecast_fact,,,view:derived_table,mechanical,High,ephemeral derived table: becomes an Omni sql view,views/monthly_resource_revenue_forecast_fact.view.lkml,1,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:monzo_bank_transactions_enriched,monzo_bank_transactions_enriched,,,view:table,mechanical,Low,sql_table_name `ra-development.analytics_seed.monzo_bank_transactions_enriched`,views/monzo_bank_transactions_enriched.view.lkml,2,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:nps_survey_results_fact,nps_survey_results_fact,,,view:table,mechanical,Medium,sql_table_name `ra-development.analytics.nps_survey_results_fact`,views/nps_survey_results_fact.view.lkml,2,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:organic_post_performance_fact,organic_post_performance_fact,,,view:table,mechanical,Low,sql_table_name `ra-development.analytics.organic_post_performance_fact`,views/organic_post_performance_fact.view.lkml,2,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:organic_posts_dim,organic_posts_dim,,,view:table,mechanical,Low,sql_table_name `ra-development.analytics.organic_posts_dim`,views/organic_posts_dim.view.lkml,2,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:page_first_published,page_first_published,,,view:derived_table,mechanical,Medium,ephemeral derived table: becomes an Omni sql view,views/page_first_published.view.lkml,2,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:page_keyword_performance,page_keyword_performance,,,view:pdt,redesign,High,PDT (persist_for): plan rules dbt model or Omni query view,views/page_keyword_performance.view.lkml,1,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:page_report,page_report,,,view:table,mechanical,Low,sql_table_name `ra-development.fivetran_google_search_console.page_report`,views/page_report.view.lkml,1,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:payments_fact,payments_fact,,,view:table,mechanical,Low,sql_table_name `ra-development.analytics.payments_fact`,views/payments_fact.view.lkml,2,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:performance_narrative_fact,performance_narrative_fact,,,view:table,mechanical,High,sql_table_name `ra-development.analytics.performance_narrative_fact`,views/performance_narrative_fact.view.lkml,2,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:persons_dim,persons_dim,,,view:table,mechanical,High,sql_table_name `ra-development.analytics.persons_dim`,views/persons_dim.view.lkml,5,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:persons_dim__all_addresses,persons_dim__all_addresses,,,view:no_table,mechanical,Low,no sql_table_name or derived_table: table name defaults to view name,views/persons_dim.view.lkml,844,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:persons_dim__all_emails,persons_dim__all_emails,,,view:no_table,mechanical,Low,no sql_table_name or derived_table: table name defaults to view name,views/persons_dim.view.lkml,828,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:persons_dim__current_roles,persons_dim__current_roles,,,view:no_table,mechanical,Low,no sql_table_name or derived_table: table name defaults to view name,views/persons_dim.view.lkml,836,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:pipeline_history,pipeline_history,,,view:derived_table,mechanical,Medium,ephemeral derived table: becomes an Omni sql view,views/pipeline_history.view.lkml,1,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:pl_reports,pl_reports,,,view:table,mechanical,Low,sql_table_name `ra-development.analytics_finance_demo.pl_reports_filtered`,views/pl_reports.view.lkml,2,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:podcast_transcriptions,podcast_transcriptions,,,view:table,mechanical,Low,sql_table_name `ra-development.analytics_seed.podcast_transcriptions`,views/podcast_transcriptions.view.lkml,2,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:product_usage_fact,product_usage_fact,,,view:table,mechanical,High,sql_table_name `ra-development.analytics.product_usage_fact`,views/product_usage_fact.view.lkml,1,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:products_dim,products_dim,,,view:table,mechanical,Low,sql_table_name `ra-development.analytics.products_dim`,views/products_dim.view.lkml,1,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:profit_and_loss_demo_fact,profit_and_loss_demo_fact,,,view:table,mechanical,Medium,sql_table_name `ra-development.analytics.profit_and_loss_report_fact`,views/profit_and_loss_demo_fact.view.lkml,8,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:profit_and_loss_report_account_group,profit_and_loss_report_account_group,,,view:table,mechanical,Low,sql_table_name `ra-development.analytics_finance_demo.profit_and_loss_report_account_group`,views/profit_and_loss_report_account_group.view.lkml,2,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:profit_and_loss_report_fact,profit_and_loss_report_fact,,,view:table,mechanical,High,sql_table_name `ra-development.analytics.profit_and_loss_report_fact`,views/profit_and_loss_report_fact.view.lkml,1,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:project_attribution,project_attribution,,,view:derived_table,mechanical,Low,ephemeral derived table: becomes an Omni sql view,views/project_attribution.view.lkml,1,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:project_engagements,project_engagements,,,view:table,mechanical,Medium,sql_table_name ra-development.analytics.timesheet_project_engagements_monthly_revenue_fact,views/project_engagements_monthly_revenue.view.lkml,1,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:project_metrics,project_metrics,,,view:derived_table,mechanical,Low,ephemeral derived table: becomes an Omni sql view,views/project_metrics.view.lkml,1,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:projects_delivered_is_ontime,projects_delivered_is_ontime,,,view:derived_table,mechanical,Low,ephemeral derived table: becomes an Omni sql view,views/projects_delivered_is_ontime.view.lkml,1,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:recognized_revenue_fact,recognized_revenue_fact,,,view:table,mechanical,Medium,sql_table_name `ra-development.analytics.recognized_revenue_fact`,views/recognized_revenue_fact.view.lkml,2,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:recruiting_application_stages_dim,recruiting_application_stages_dim,,,view:table,mechanical,Low,sql_table_name `ra-development.analytics.recruiting_application_stages_dim`,views/recruiting_application_stages_dim.view.lkml,1,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:recruiting_job_applications_fact,recruiting_job_applications_fact,,,view:table,mechanical,Low,sql_table_name `ra-development.analytics.recruiting_job_applications_fact`,views/recruiting_job_applications_fact.view.lkml,1,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:recruiting_jobs_dim,recruiting_jobs_dim,,,view:table,mechanical,Low,sql_table_name `ra-development.analytics.recruiting_jobs_dim`,views/recruiting_jobs_dim.view.lkml,1,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:revenue_and_forecast,revenue_and_forecast,,,view:derived_table,mechanical,Low,ephemeral derived table: becomes an Omni sql view,views/revenue_and_forecast.view.lkml,1,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:revenue_attribution,revenue_attribution,,,view:derived_table,mechanical,Low,ephemeral derived table: becomes an Omni sql view,views/revenue_attribution.view.lkml,1,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:rfm_model,rfm_model,,,view:native_derived_table,redesign,High,native derived table (explore_source): rebuild as Omni query view,views/rfm_model.view.lkml,1,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:sales_funnel_xa,sales_funnel_xa,,,view:table,mechanical,Low,sql_table_name `ra-development.analytics.sales_funnel_xa`,views/sales_funnel_xa.view.lkml,2,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:sales_targets,sales_targets,,,view:table,mechanical,Low,sql_table_name `ra-development.analytics_seed.sales_targets`,views/sales_targets.view.lkml,2,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:site_report_by_page,site_report_by_page,,,view:table,mechanical,Low,sql_table_name `ra-development.fivetran_google_search_console.site_report_by_page`,views/site_report_by_page.view.lkml,1,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:site_report_by_site,site_report_by_site,,,view:table,mechanical,Low,sql_table_name `ra-development.fivetran_google_search_console.site_report_by_site`,views/site_report_by_site.view.lkml,2,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:src_control_commits_fact,src_control_commits_fact,,,view:table,mechanical,Low,sql_table_name `ra-development.analytics.src_control_commits_fact`,views/src_control_commits_fact.view.lkml,1,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:src_control_daily_metrics_fact,src_control_daily_metrics_fact,,,view:table,mechanical,Medium,sql_table_name `ra-development.analytics.src_control_daily_metrics_fact`,views/src_control_daily_metrics_fact.view.lkml,1,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:src_control_issues_fact,src_control_issues_fact,,,view:table,mechanical,Low,sql_table_name `ra-development.analytics.src_control_issues_fact`,views/src_control_issues_fact.view.lkml,1,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:src_control_pull_requests_fact,src_control_pull_requests_fact,,,view:table,mechanical,Low,sql_table_name `ra-development.analytics.src_control_pull_requests_fact`,views/src_control_pull_requests_fact.view.lkml,1,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:src_control_repos_dim,src_control_repos_dim,,,view:table,mechanical,Low,sql_table_name `ra-development.analytics.src_control_repos_dim`,views/src_control_repos_dim.view.lkml,2,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:staff_daily_engagement_fact,staff_daily_engagement_fact,,,view:table,mechanical,High,sql_table_name `ra-development.analytics.staff_daily_engagement_fact`,views/staff_daily_engagement_fact.view.lkml,7,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:staff_dim,staff_dim,,,view:derived_table,mechanical,Low,ephemeral derived table: becomes an Omni sql view,views/staff_dim.view.lkml,1,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:staff_event_timeline_fact,staff_event_timeline_fact,,,view:table,mechanical,High,sql_table_name `ra-development.analytics.staff_event_timeline_fact`,views/staff_event_timeline_fact.view.lkml,7,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:staff_weekly_engagement_fact,staff_weekly_engagement_fact,,,view:table,mechanical,High,sql_table_name `ra-development.analytics.staff_weekly_engagement_fact`,views/staff_weekly_engagement_fact.view.lkml,6,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:targets,targets,,,view:table,mechanical,High,sql_table_name `ra-development.analytics_seed.targets`,views/targets.view.lkml,2,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:team_revenue_targets,team_revenue_targets,,,view:table,mechanical,Medium,sql_table_name `ra-development.analytics_seed.consultant_targets_grades`,views/team_revenue_targets.view.lkml,1,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:timesheet_project_costs_fact,timesheet_project_costs_fact,,,view:table,mechanical,Low,sql_table_name `ra-development.analytics.timesheet_project_costs_fact`,views/timesheet_project_costs_fact.view.lkml,2,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:timesheet_project_engagement_progress_fact,timesheet_project_engagement_progress_fact,,,view:table,mechanical,Low,sql_table_name `ra-development.analytics.timesheet_project_engagement_progress_fact`,views/timesheet_project_engagement_progress_fact.view.lkml,3,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:timesheet_project_engagement_progress_fact__deliverables,timesheet_project_engagement_progress_fact__deliverables,,,view:no_table,mechanical,Low,no sql_table_name or derived_table: table name defaults to view name,views/timesheet_project_engagement_progress_fact.view.lkml,97,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:timesheet_project_engagement_progress_fact__objectives,timesheet_project_engagement_progress_fact__objectives,,,view:no_table,mechanical,Low,no sql_table_name or derived_table: table name defaults to view name,views/timesheet_project_engagement_progress_fact.view.lkml,42,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:timesheet_project_engagement_rag_status_fact,timesheet_project_engagement_rag_status_fact,,,view:table,mechanical,High,sql_table_name `ra-development.analytics.timesheet_project_engagement_rag_status_fact`,views/timesheet_project_engagement_rag_status_fact.view.lkml,1,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:timesheet_project_engagement_rag_status_fact__client_action_points,timesheet_project_engagement_rag_status_fact__client_action_points,,,view:no_table,mechanical,Low,no sql_table_name or derived_table: table name defaults to view name,views/timesheet_project_engagement_rag_status_fact.view.lkml,222,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:timesheet_project_engagement_rag_status_fact__month_timeline_events,timesheet_project_engagement_rag_status_fact__month_timeline_events,,,view:no_table,mechanical,Low,no sql_table_name or derived_table: table name defaults to view name,views/timesheet_project_engagement_rag_status_fact.view.lkml,243,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:timesheet_project_engagement_rag_status_fact__ra_action_points,timesheet_project_engagement_rag_status_fact__ra_action_points,,,view:no_table,mechanical,Low,no sql_table_name or derived_table: table name defaults to view name,views/timesheet_project_engagement_rag_status_fact.view.lkml,201,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:timesheet_project_engagements_dim__projects,timesheet_project_engagements_dim__projects,,,view:no_table,mechanical,Low,no sql_table_name or derived_table: table name defaults to view name,views/engagements.view.lkml,283,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:timesheet_project_monthly_forecast_billing_fact,timesheet_project_monthly_forecast_billing_fact,,,view:derived_table,mechanical,Low,ephemeral derived table: becomes an Omni sql view,views/timesheet_project_monthly_forecast_billing_fact.view.lkml,1,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:timesheet_project_stakeholder_jtbd_fact,timesheet_project_stakeholder_jtbd_fact,,,view:table,mechanical,Low,sql_table_name `ra-development.analytics.timesheet_project_stakeholder_jtbd_fact`,views/timesheet_project_stakeholder_jtbd_fact.view.lkml,15,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:timesheet_project_stakeholder_jtbd_fact__identified_jtbds,timesheet_project_stakeholder_jtbd_fact__identified_jtbds,,,view:no_table,mechanical,Low,no sql_table_name or derived_table: table name defaults to view name,views/timesheet_project_stakeholder_jtbd_fact.view.lkml,76,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:timesheet_project_stakeholder_jtbd_fact__keywords,timesheet_project_stakeholder_jtbd_fact__keywords,,,view:no_table,mechanical,Low,no sql_table_name or derived_table: table name defaults to view name,views/timesheet_project_stakeholder_jtbd_fact.view.lkml,59,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:timesheet_projects_dim,timesheet_projects_dim,,,view:sql_table_name_liquid,redesign,High,Liquid in sql_table_name,views/timesheet_projects_dim.view.lkml,1,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
view,looker:analytics:view:timesheet_tasks_dim,timesheet_tasks_dim,,,view:sql_table_name_liquid,redesign,High,Liquid in sql_table_name,views/timesheet_tasks_dim.view.lkml,1,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
