object_type,object_uri,id,title,folder,owner,last_viewed,views_90d,source_updated_at,tile_count,explore_refs,fields_refs,has_text_tile,translation_class,reason
tile,looker:analytics:dashboard:87/element:575,575,Sessions by Marketing Channel,Shared/Rittman Analytics/Operations,Mark Rittman,,,2025-05-28T09:54:34+00:00,,analytics/web_sessions_fact,web_events_fact.page_category;web_sessions_fact.channel;web_sessions_fact.new_or_returning_user;web_sessions_fact.session_start_ts_date;web_sessions_fact.session_utm_campaign;web_sessions_fact.session_utm_source;web_sessions_fact.total_web_sessions_pk,false,mechanical,references field outside the parsed repo (fields: web_sessions_fact.total_web_sessions_pk)
tile,looker:analytics:dashboard:87/element:578,578,% Users Returning,Shared/Rittman Analytics/Operations,Mark Rittman,,,2025-05-28T09:54:34+00:00,,analytics/web_sessions_fact,web_events_fact.page_category;web_events_fact.total_blended_user_id;web_sessions_fact.channel;web_sessions_fact.new_or_returning_user;web_sessions_fact.session_start_ts_date;web_sessions_fact.session_utm_campaign;web_sessions_fact.session_utm_source,false,mechanical,dynamic_fields:table_calculation:% of Users
tile,looker:analytics:dashboard:87/element:580,580,Unique Users,Shared/Rittman Analytics/Operations,Mark Rittman,,,2025-05-28T09:54:34+00:00,,analytics/web_sessions_fact,web_events_fact.page_category;web_events_fact.total_unique_users;web_sessions_fact.channel;web_sessions_fact.new_or_returning_user;web_sessions_fact.session_start_ts_date;web_sessions_fact.session_utm_campaign;web_sessions_fact.session_utm_source,false,mechanical,
tile,looker:analytics:dashboard:87/element:581,581,Sessions,Shared/Rittman Analytics/Operations,Mark Rittman,,,2025-05-28T09:54:34+00:00,,analytics/web_sessions_fact,web_events_fact.page_category;web_sessions_fact.channel;web_sessions_fact.new_or_returning_user;web_sessions_fact.session_start_ts_date;web_sessions_fact.session_utm_campaign;web_sessions_fact.session_utm_source;web_sessions_fact.total_sessions,false,mechanical,
tile,looker:analytics:dashboard:87/element:582,582,Page Views,Shared/Rittman Analytics/Operations,Mark Rittman,,,2025-05-28T09:54:34+00:00,,analytics/web_sessions_fact,web_events_fact.page_category;web_events_fact.total_page_views;web_sessions_fact.channel;web_sessions_fact.new_or_returning_user;web_sessions_fact.session_start_ts_date;web_sessions_fact.session_utm_campaign;web_sessions_fact.session_utm_source,false,mechanical,
tile,looker:analytics:dashboard:87/element:586,586,Web Traffic,Shared/Rittman Analytics/Operations,Mark Rittman,,,2025-05-28T09:54:34+00:00,,analytics/web_sessions_fact,web_events_fact.page_category;web_events_fact.total_blended_user_id;web_events_fact.total_page_views;web_sessions_fact.channel;web_sessions_fact.new_or_returning_user;web_sessions_fact.session_start_ts_date;web_sessions_fact.session_utm_campaign;web_sessions_fact.session_utm_source;web_sessions_fact.total_web_sessions_pk,false,mechanical,dynamic_fields:table_calculation:Rolling 4Wk Avg. Sessions;table_calculation:Rolling 4Wk Avg. Page Views;table_calculation:Rolling 4Wk Avg. Unique Visitors; references field outside the parsed repo (fields: web_sessions_fact.total_web_sessions_pk)
tile,looker:analytics:dashboard:87/element:587,587,Engagement,Shared/Rittman Analytics/Operations,Mark Rittman,,,2025-05-28T09:54:34+00:00,,analytics/web_sessions_fact,web_events_fact.page_category;web_events_fact.total_page_views;web_events_fact.total_session_conversions;web_events_fact.total_session_goal_achieveds;web_events_fact.total_unique_users;web_sessions_fact.channel;web_sessions_fact.new_or_returning_user;web_sessions_fact.session_start_ts_date;web_sessions_fact.session_start_ts_week;web_sessions_fact.session_utm_campaign;web_sessions_fact.session_utm_source;web_sessions_fact.total_sessions,false,mechanical,dynamic_fields:table_calculation:Session Conversion Rate;table_calculation:Session Goal Achieved Rate;table_calculation:Session Conversion Rate;table_calculation:Session Goal Achieved Rate;table_calculation:Page Vie
tile,looker:analytics:dashboard:87/element:591,591,Top Referring Domains,Shared/Rittman Analytics/Operations,Mark Rittman,,,2025-05-28T09:54:34+00:00,,analytics/web_sessions_fact,web_events_fact.event_type;web_events_fact.page_category;web_events_fact.referrer_host;web_events_fact.total_unique_users;web_sessions_fact.bounced_session_rate;web_sessions_fact.channel;web_sessions_fact.new_or_returning_user;web_sessions_fact.session_start_ts_date;web_sessions_fact.session_utm_campaign;web_sessions_fact.session_utm_source;web_sessions_fact.total_session_duration_in_s;web_sessions_fact.total_sessions,false,mechanical,
tile,looker:analytics:dashboard:87/element:592,592,Top 10 Pages,Shared/Rittman Analytics/Operations,Mark Rittman,,,2025-05-28T09:54:34+00:00,,analytics/web_sessions_fact,web_events_fact.page_category;web_events_fact.page_title;web_events_fact.total_page_views;web_sessions_fact.channel;web_sessions_fact.new_or_returning_user;web_sessions_fact.session_start_ts_date;web_sessions_fact.session_utm_campaign;web_sessions_fact.session_utm_source,false,mechanical,
tile,looker:analytics:dashboard:87/element:598,598,Bounce Rate,Shared/Rittman Analytics/Operations,Mark Rittman,,,2025-05-28T09:54:34+00:00,,analytics/web_sessions_fact,web_events_fact.page_category;web_sessions_fact.bounced_session_rate;web_sessions_fact.channel;web_sessions_fact.new_or_returning_user;web_sessions_fact.session_start_ts_date;web_sessions_fact.session_utm_campaign;web_sessions_fact.session_utm_source,false,mechanical,dynamic_fields:table_calculation:Target; custom_vis:marketplace_viz_radial_gauge::radial_gauge-marketplace
tile,looker:analytics:dashboard:91/element:620,620,New Deals by Company by Quarter,Shared/Rittman Analytics/Operations,Mark Rittman,,,,,analytics/companies_dim,companies_dim.company_name;deals_fact.deal_created_quarter;deals_fact.total_deal_amount;deals_fact.total_weighted_deal_amount,false,mechanical,references field outside the parsed repo (fields: deals_fact.total_weighted_deal_amount)
tile,looker:analytics:dashboard:91/element:621,621,Deal Closes and Revenue Earned by Quarter,Shared/Rittman Analytics/Operations,Mark Rittman,,,,,analytics/companies_dim,deals_fact.deal_created_quarter;deals_fact.deal_name;deals_fact.pipeline_stage_label;deals_fact.total_deal_amount;projects_invoiced.invoice_gbp_revenue_amount;projects_invoiced.invoice_quarter,false,mechanical,"merged_results; dynamic_fields:custom:Count of Deal Name;custom:Count of Deal Name; references field outside the parsed repo (fields: projects_invoiced.invoice_gbp_revenue_amount, projects_invoiced.invoice_quarter)"
tile,looker:analytics:dashboard:91/element:622,622,Deals by New/Existing Clients by Quarter,Shared/Rittman Analytics/Operations,Mark Rittman,,,,,analytics/companies_dim,deals_fact.deal_created_quarter;deals_fact.deal_type;deals_fact.total_deal_amount,false,mechanical,
tile,looker:analytics:dashboard:91/element:623,623,Win Rate by Company,Shared/Rittman Analytics/Operations,Mark Rittman,,,,,analytics/companies_dim,companies_dim.company_name;deals_fact.count;deals_fact.pipeline_stage_label;deals_fact.total_deal_amount,false,mechanical,merged_results; references field outside the parsed repo (fields: deals_fact.count)
tile,looker:analytics:dashboard:91/element:632,632,Existing Client Account Status,Shared/Rittman Analytics/Operations,Mark Rittman,,,,,analytics/companies_dim,companies_dim.company_name;project_timesheets.timesheet_billing_month;project_timesheets.timesheet_is_billable;project_timesheets.total_timesheet_hours_billed,false,mechanical,dynamic_fields:table_calculation:Active;table_calculation:Dormant;table_calculation:Churned;table_calculation:Status;table_calculation:Status Code
tile,looker:analytics:dashboard:91/element:649,649,Pipeline Deal Components,Shared/Rittman Analytics/Operations,Mark Rittman,,,,,analytics/companies_dim,deals_fact.count_license_referral_deals;deals_fact.count_managed_services_deals;deals_fact.count_services_deals;deals_fact.count_training_deals;deals_fact.pipeline_stage_label,false,mechanical,"references field outside the parsed repo (fields: deals_fact.count_license_referral_deals, deals_fact.count_managed_services_deals, deals_fact.count_services_deals, deals_fact.count_training_deals)"
tile,looker:analytics:dashboard:91/element:727,727,Channel Pipeline Progression,Shared/Rittman Analytics/Operations,Mark Rittman,,,,,analytics/companies_dim,deals_fact.count_deals_stage_0;deals_fact.count_deals_stage_1;deals_fact.count_deals_stage_10;deals_fact.count_deals_stage_2;deals_fact.count_deals_stage_3;deals_fact.count_deals_stage_4;deals_fact.count_deals_stage_5;deals_fact.count_deals_stage_6;deals_fact.count_deals_stage_7;deals_fact.count_deals_stage_9;deals_fact.partner_referral,false,mechanical,"references field outside the parsed repo (fields: deals_fact.count_deals_stage_0, deals_fact.count_deals_stage_1, deals_fact.count_deals_stage_10, deals_fact.count_deals_stage_2, deals_fact.count_deals_stage_3, deals_fact.count_deals_stage_4)"
tile,looker:analytics:dashboard:112/element:819,819,Monthly Revenue 2019 vs 2020,Shared/Analysis,Mark Rittman,,,2021-12-17T23:04:52+00:00,,analytics/companies_dim,project_invoice_timesheet_users.contact_name;project_invoice_timesheet_users.count_contacts;projects_delivered.count_timesheet_projects;projects_invoiced.count_invoices;projects_invoiced.invoice_gbp_revenue_amount;projects_invoiced.invoice_month;projects_invoiced.invoice_month_num;projects_invoiced.invoice_year,false,mechanical,"dynamic_fields:table_calculation:Revenue / Analytics Engineer;table_calculation:Sprints / Analytics Engineer;table_calculation:Utilization; references field outside the parsed repo (fields: project_invoice_timesheet_users.count_contacts, projects_invoiced.invoice_gbp_revenue_amount, projects_invoiced.invoice_month, projects_invoiced.invoice_month_num, projects_invoiced.invoice_year)"
tile,looker:analytics:dashboard:112/element:820,820,Cumulative Revenue 2019 vs 2020,Shared/Analysis,Mark Rittman,,,2021-12-17T23:04:52+00:00,,analytics/companies_dim,project_invoice_timesheet_users.contact_name;project_invoice_timesheet_users.count_contacts;projects_delivered.count_timesheet_projects;projects_invoiced.count_invoices;projects_invoiced.invoice_gbp_revenue_amount;projects_invoiced.invoice_month;projects_invoiced.invoice_month_num;projects_invoiced.invoice_year,false,mechanical,"dynamic_fields:table_calculation:Revenue / Analytics Engineer;table_calculation:Sprints / Analytics Engineer;table_calculation:Utilization;table_calculation:Cumulative Revenue; references field outside the parsed repo (fields: project_invoice_timesheet_users.count_contacts, projects_invoiced.invoice_gbp_revenue_amount, projects_invoiced.invoice_month, projects_invoiced.invoice_month_num, projects_invoiced.invoice_year)"
tile,looker:analytics:dashboard:112/element:822,822,Revenue / Sprint,Shared/Analysis,Mark Rittman,,,2021-12-17T23:04:52+00:00,,analytics/companies_dim,project_invoice_timesheet_users.contact_name;project_invoice_timesheet_users.count_contacts;projects_delivered.count_timesheet_projects;projects_invoiced.count_invoices;projects_invoiced.invoice_gbp_revenue_amount;projects_invoiced.invoice_month;projects_invoiced.invoice_month_num;projects_invoiced.invoice_year,false,mechanical,"dynamic_fields:table_calculation:Revenue / Analytics Engineer;table_calculation:Sprints / Analytics Engineer;table_calculation:Utilization;table_calculation:Revenue / Sprint; references field outside the parsed repo (fields: project_invoice_timesheet_users.count_contacts, projects_invoiced.invoice_gbp_revenue_amount, projects_invoiced.invoice_month, projects_invoiced.invoice_month_num, projects_invoiced.invoice_year)"
tile,looker:analytics:dashboard:112/element:823,823,Revenue / Delivery Team Member,Shared/Analysis,Mark Rittman,,,2021-12-17T23:04:52+00:00,,analytics/companies_dim,project_invoice_timesheet_users.contact_name;project_invoice_timesheet_users.count_contacts;projects_delivered.count_timesheet_projects;projects_invoiced.count_invoices;projects_invoiced.invoice_gbp_revenue_amount;projects_invoiced.invoice_month;projects_invoiced.invoice_month_num;projects_invoiced.invoice_year,false,mechanical,"dynamic_fields:table_calculation:Revenue / Analytics Engineer;table_calculation:Sprints / Analytics Engineer;table_calculation:Utilization;table_calculation:Revenue / Sprint; references field outside the parsed repo (fields: project_invoice_timesheet_users.count_contacts, projects_invoiced.invoice_gbp_revenue_amount, projects_invoiced.invoice_month, projects_invoiced.invoice_month_num, projects_invoiced.invoice_year)"
tile,looker:analytics:dashboard:112/element:824,824,Sprints / Delivery Team Member,Shared/Analysis,Mark Rittman,,,2021-12-17T23:04:52+00:00,,analytics/companies_dim,project_invoice_timesheet_users.contact_name;project_invoice_timesheet_users.count_contacts;projects_delivered.count_timesheet_projects;projects_invoiced.count_invoices;projects_invoiced.invoice_gbp_revenue_amount;projects_invoiced.invoice_month;projects_invoiced.invoice_month_num;projects_invoiced.invoice_year,false,mechanical,"dynamic_fields:table_calculation:Revenue / Analytics Engineer;table_calculation:Sprints / Analytics Engineer;table_calculation:Utilization;table_calculation:Revenue / Sprint; references field outside the parsed repo (fields: project_invoice_timesheet_users.count_contacts, projects_invoiced.invoice_gbp_revenue_amount, projects_invoiced.invoice_month, projects_invoiced.invoice_month_num, projects_invoiced.invoice_year)"
tile,looker:analytics:dashboard:112/element:825,825,Active Clients,Shared/Analysis,Mark Rittman,,,2021-12-17T23:04:52+00:00,,analytics/companies_dim,companies_dim.count;project_invoice_timesheet_users.contact_name;project_invoice_timesheet_users.count_contacts;projects_delivered.count_timesheet_projects;projects_invoiced.count_invoices;projects_invoiced.invoice_gbp_revenue_amount;projects_invoiced.invoice_month;projects_invoiced.invoice_month_num;projects_invoiced.invoice_year,false,mechanical,"dynamic_fields:table_calculation:Revenue / Analytics Engineer;table_calculation:Sprints / Analytics Engineer;table_calculation:Utilization;table_calculation:Revenue / Sprint; references field outside the parsed repo (fields: project_invoice_timesheet_users.count_contacts, projects_invoiced.invoice_gbp_revenue_amount, projects_invoiced.invoice_month, projects_invoiced.invoice_month_num, projects_invoiced.invoice_year)"
tile,looker:analytics:dashboard:112/element:826,826,Team Utilization,Shared/Analysis,Mark Rittman,,,2021-12-17T23:04:52+00:00,,analytics/companies_dim,companies_dim.count;project_invoice_timesheet_users.contact_name;project_invoice_timesheet_users.count_contacts;projects_delivered.count_timesheet_projects;projects_invoiced.count_invoices;projects_invoiced.invoice_gbp_revenue_amount;projects_invoiced.invoice_month;projects_invoiced.invoice_month_num;projects_invoiced.invoice_year,false,mechanical,"dynamic_fields:table_calculation:Revenue / Analytics Engineer;table_calculation:Sprints / Analytics Engineer;table_calculation:Utilization;table_calculation:Revenue / Sprint; references field outside the parsed repo (fields: project_invoice_timesheet_users.count_contacts, projects_invoiced.invoice_gbp_revenue_amount, projects_invoiced.invoice_month, projects_invoiced.invoice_month_num, projects_invoiced.invoice_year)"
